timestamp,total_soutiree,date_JF,is_vac,t
2018-01-05 15:30:00,22330755033.0,0,1,13.799355733967706
2018-01-05 16:00:00,21868954273.0,0,1,13.621518485479255
2018-01-05 16:30:00,21465544320.0,0,1,13.443681236990802
2018-01-05 17:00:00,20985773361.0,0,1,13.265843988502347
2018-01-05 17:30:00,20829409350.0,0,1,13.088006740013896
2018-01-05 18:00:00,20098690742.0,0,1,12.910169491525442
2018-01-05 18:30:00,19611118243.0,0,1,12.775988700564993
2018-01-05 19:00:00,18874469955.0,0,1,12.64180790960454
2018-01-05 19:30:00,18135502326.0,0,1,12.50762711864409
2018-01-05 20:00:00,17432128895.0,0,1,12.373446327683638
2018-01-05 20:30:00,16831134118.0,0,1,12.239265536723185
2018-01-05 21:00:00,16182911662.0,0,1,12.105084745762735
2018-01-05 21:30:00,15863942473.0,0,1,11.964294759399984
2018-01-05 22:00:00,16270554441.0,0,1,11.823504773037234
2018-01-05 22:30:00,16121415814.0,0,1,11.682714786674481
2018-01-05 23:00:00,15838469936.0,0,1,11.54192480031173
2018-01-05 23:30:00,15713243251.0,0,1,11.401134813948977
2018-01-06 00:00:00,15541420403.0,0,1,11.260344827586227
2018-01-06 00:30:00,15375854183.0,0,1,11.274016169881179
2018-01-06 01:00:00,15183339757.0,0,1,11.287687512176134
2018-01-06 01:30:00,15043247159.0,0,1,11.30135885447109
2018-01-06 02:00:00,14933374853.0,0,1,11.315030196766045
2018-01-06 02:30:00,14855612902.0,0,1,11.328701539061
2018-01-06 03:00:00,14741727527.0,0,1,11.342372881355953
2018-01-06 03:30:00,14692921170.0,0,1,11.260885447106974
2018-01-06 04:00:00,14662302406.0,0,1,11.179398012858002
2018-01-06 04:30:00,14679133288.0,0,1,11.097910578609026
2018-01-06 05:00:00,14876611130.0,0,1,11.01642314436005
2018-01-06 05:30:00,15100075856.0,0,1,10.934935710111077
2018-01-06 06:00:00,15058090847.0,0,1,10.8534482758621
2018-01-06 06:30:00,15307666659.0,0,1,10.850862068965547
2018-01-06 07:00:00,15724189281.0,0,1,10.848275862068997
2018-01-06 07:30:00,15994916987.0,0,1,10.845689655172439
2018-01-06 08:00:00,16392012968.0,0,1,10.84310344827589
2018-01-06 08:30:00,16623252669.0,0,1,10.840517241379334
2018-01-06 09:00:00,16784023837.0,0,1,10.837931034482784
2018-01-06 09:30:00,16952697901.0,0,1,11.06436781609198
2018-01-06 10:00:00,17081870004.0,0,1,11.290804597701175
2018-01-06 10:30:00,17093791685.0,0,1,11.517241379310367
2018-01-06 11:00:00,17170987703.0,0,1,11.743678160919563
2018-01-06 11:30:00,17022459756.0,0,1,11.97011494252876
2018-01-06 12:00:00,16523276203.0,0,1,12.196551724137954
2018-01-06 12:30:00,16166345366.0,0,1,12.234195402298873
2018-01-06 13:00:00,15904609599.0,0,1,12.271839080459793
2018-01-06 13:30:00,15872553572.0,0,1,12.309482758620712
2018-01-06 14:00:00,15928583536.0,0,1,12.347126436781632
2018-01-06 14:30:00,15838734046.0,0,1,12.384770114942553
2018-01-06 15:00:00,15795560158.0,0,1,12.422413793103473
2018-01-06 15:30:00,15767771730.0,0,1,12.33308494058058
2018-01-06 16:00:00,15765291740.0,0,1,12.243756088057687
2018-01-06 16:30:00,15764009152.0,0,1,12.1544272355348
2018-01-06 17:00:00,15864807849.0,0,1,12.065098383011904
2018-01-06 17:30:00,16031979320.0,0,1,11.975769530489016
2018-01-06 18:00:00,15799550558.0,0,1,11.886440677966124
2018-01-06 18:30:00,15689673570.0,0,1,11.749332748879821
2018-01-06 19:00:00,15417911833.0,0,1,11.612224819793518
2018-01-06 19:30:00,14895792441.0,0,1,11.475116890707215
2018-01-06 20:00:00,14537116471.0,0,1,11.338008961620913
2018-01-06 20:30:00,14178871638.0,0,1,11.200901032534606
2018-01-06 21:00:00,13889136820.0,0,1,11.063793103448305
2018-01-06 21:30:00,13691814154.0,0,1,11.070392557958336
2018-01-06 22:00:00,14177859073.0,0,1,11.076992012468368
2018-01-06 22:30:00,14130968219.0,0,1,11.0835914669784
2018-01-06 23:00:00,13954464114.0,0,1,11.090190921488432
2018-01-06 23:30:00,13836361249.0,0,1,11.096790375998467
2018-01-07 00:00:00,13687188375.0,0,1,11.103389830508497
2018-01-07 00:30:00,13598166151.0,0,1,11.14745762711867
2018-01-07 01:00:00,13484820025.0,0,1,11.191525423728836
2018-01-07 01:30:00,13388708933.0,0,1,11.235593220339005
2018-01-07 02:00:00,13337416726.0,0,1,11.279661016949177
2018-01-07 02:30:00,13378805060.0,0,1,11.323728813559347
2018-01-07 03:00:00,13349288020.0,0,1,11.367796610169515
2018-01-07 03:30:00,13356694300.0,0,1,11.345290278589545
2018-01-07 04:00:00,13361164976.0,0,1,11.32278394700957
2018-01-07 04:30:00,13355209300.0,0,1,11.300277615429595
2018-01-07 05:00:00,13428866962.0,0,1,11.277771283849626
2018-01-07 05:30:00,13481304129.0,0,1,11.25526495226965
2018-01-07 06:00:00,13249917569.0,0,1,11.232758620689678
2018-01-07 06:30:00,13343008305.0,0,1,11.322214104812026
2018-01-07 07:00:00,13566165201.0,0,1,11.41166958893437
2018-01-07 07:30:00,13657790807.0,0,1,11.501125073056716
2018-01-07 08:00:00,13773280944.0,0,1,11.590580557179065
2018-01-07 08:30:00,13780117330.0,0,1,11.68003604130141
2018-01-07 09:00:00,13837848535.0,0,1,11.769491525423756
2018-01-07 09:30:00,13908557548.0,0,1,11.866530294174972
2018-01-07 10:00:00,14004631955.0,0,1,11.96356906292619
2018-01-07 10:30:00,14092917710.0,0,1,12.060607831677409
2018-01-07 11:00:00,14162281827.0,0,1,12.157646600428624
2018-01-07 11:30:00,14139841848.0,0,1,12.25468536917984
2018-01-07 12:00:00,14017686781.0,0,1,12.351724137931054
2018-01-07 12:30:00,13900223490.0,0,1,12.361494252873586
2018-01-07 13:00:00,13762454378.0,0,1,12.371264367816114
2018-01-07 13:30:00,13721805659.0,0,1,12.381034482758642
2018-01-07 14:00:00,13686616374.0,0,1,12.39080459770117
2018-01-07 14:30:00,13623578802.0,0,1,12.400574712643698
2018-01-07 15:00:00,13626570138.0,0,1,12.410344827586224
2018-01-07 15:30:00,13638779034.0,0,1,12.343965517241399
2018-01-07 16:00:00,13676193046.0,0,1,12.277586206896574
2018-01-07 16:30:00,13701982351.0,0,1,12.211206896551746
2018-01-07 17:00:00,13903278491.0,0,1,12.14482758620692
2018-01-07 17:30:00,14080187308.0,0,1,12.078448275862092
2018-01-07 18:00:00,14131859380.0,0,1,12.012068965517265
2018-01-07 18:30:00,14095842059.0,0,1,11.953560296123149
2018-01-07 19:00:00,14019371019.0,0,1,11.895051626729034
2018-01-07 19:30:00,13933903777.0,0,1,11.836542957334915
2018-01-07 20:00:00,13865501298.0,0,1,11.778034287940798
2018-01-07 20:30:00,13788133015.0,0,1,11.71952561854668
2018-01-07 21:00:00,13713395411.0,0,1,11.661016949152565
2018-01-07 21:30:00,13634469170.0,0,1,11.5672316384181
2018-01-07 22:00:00,14157082165.0,0,1,11.473446327683638
2018-01-07 22:30:00,14123969225.0,0,1,11.379661016949171
2018-01-07 23:00:00,14051319778.0,0,1,11.285875706214714
2018-01-07 23:30:00,14010844540.0,0,1,11.19209039548025
2018-01-08 00:00:00,14046625588.0,0,1,11.098305084745784
2018-01-08 00:30:00,14001725133.0,0,1,11.076836158192112
2018-01-08 01:00:00,13945563906.0,0,1,11.055367231638439
2018-01-08 01:30:00,13895232489.0,0,1,11.03389830508477
2018-01-08 02:00:00,13954150917.0,0,1,11.0124293785311
2018-01-08 02:30:00,14028828823.0,0,1,10.990960451977427
2018-01-08 03:00:00,14176767512.0,0,1,10.969491525423756
2018-01-08 03:30:00,14332580486.0,0,1,10.901587765439338
2018-01-08 04:00:00,14780947151.0,0,1,10.833684005454923
2018-01-08 04:30:00,15288115513.0,0,1,10.76578024547051
2018-01-08 05:00:00,16563686746.0,0,1,10.697876485486091
2018-01-08 05:30:00,17513369601.0,0,1,10.629972725501679
2018-01-08 06:00:00,18497897634.0,0,1,10.562068965517263
2018-01-08 06:30:00,19420798319.0,0,1,10.62336156483164
2018-01-08 07:00:00,20980281896.0,0,1,10.684654164146018
2018-01-08 07:30:00,22241290834.0,0,1,10.745946763460395
2018-01-08 08:00:00,23958592460.0,0,1,10.807239362774775
2018-01-08 08:30:00,24865129440.0,0,1,10.868531962089152
2018-01-08 09:00:00,25390032584.0,0,1,10.929824561403532
2018-01-08 09:30:00,25661135629.0,0,1,11.110526315789498
2018-01-08 10:00:00,25842019194.0,0,1,11.291228070175462
2018-01-08 10:30:00,25958917287.0,0,1,11.471929824561427
2018-01-08 11:00:00,26066156721.0,0,1,11.65263157894739
2018-01-08 11:30:00,25908434403.0,0,1,11.833333333333359
2018-01-08 12:00:00,24759715019.0,0,1,12.014035087719323
2018-01-08 12:30:00,24147700420.0,0,1,12.054970760233944
2018-01-08 13:00:00,24253104205.0,0,1,12.095906432748563
2018-01-08 13:30:00,24811964715.0,0,1,12.136842105263186
2018-01-08 14:00:00,25150938077.0,0,1,12.1777777777778
2018-01-08 14:30:00,25120543098.0,0,1,12.21871345029242
2018-01-08 15:00:00,24930252330.0,0,1,12.25964912280704
2018-01-08 15:30:00,24816609862.0,0,1,12.033646996278598
2018-01-08 16:00:00,24491367327.0,0,1,11.807644869750154
2018-01-08 16:30:00,24052806743.0,0,1,11.581642743221714
2018-01-08 17:00:00,23444831622.0,0,1,11.35564061669327
2018-01-08 17:30:00,23042254424.0,0,1,11.129638490164828
2018-01-08 18:00:00,22211791102.0,0,1,10.903636363636386
2018-01-08 18:30:00,21646841268.0,0,1,10.798059542796409
2018-01-08 19:00:00,20894257099.0,0,1,10.692482721956429
2018-01-08 19:30:00,20074771627.0,0,1,10.586905901116447
2018-01-08 20:00:00,19184401138.0,0,1,10.481329080276467
2018-01-08 20:30:00,18489970510.0,0,1,10.37575225943649
2018-01-08 21:00:00,17667780915.0,0,1,10.270175438596512
2018-01-08 21:30:00,17309162423.0,0,1,10.161988304093587
2018-01-08 22:00:00,17610633538.0,0,1,10.053801169590667
2018-01-08 22:30:00,17487638764.0,0,1,9.945614035087743
2018-01-08 23:00:00,17266656676.0,0,1,9.83742690058482
2018-01-08 23:30:00,17153286075.0,0,1,9.729239766081896
2018-01-09 00:00:00,16968062298.0,0,1,9.621052631578973
2018-01-09 00:30:00,16882704589.0,0,1,9.57944862155391
2018-01-09 01:00:00,16732480567.0,0,1,9.537844611528843
2018-01-09 01:30:00,16645093746.0,0,1,9.496240601503784
2018-01-09 02:00:00,16632942648.0,0,1,9.454636591478717
2018-01-09 02:30:00,16718888773.0,0,1,9.413032581453656
2018-01-09 03:00:00,16745375697.0,0,1,9.371428571428591
2018-01-09 03:30:00,16804210510.0,0,1,9.391071428571449
2018-01-09 04:00:00,17050219586.0,0,1,9.410714285714306
2018-01-09 04:30:00,17409809169.0,0,1,9.430357142857163
2018-01-09 05:00:00,18349732776.0,0,1,9.450000000000024
2018-01-09 05:30:00,19122190557.0,0,1,9.469642857142881
2018-01-09 06:00:00,19954564415.0,0,1,9.48928571428574
2018-01-09 06:30:00,20858831146.0,0,1,9.675281954887245
2018-01-09 07:00:00,22331365960.0,0,1,9.86127819548875
2018-01-09 07:30:00,23572782090.0,0,1,10.04727443609025
2018-01-09 08:00:00,25234351172.0,0,1,10.23327067669175
2018-01-09 08:30:00,26059531020.0,0,1,10.419266917293255
2018-01-09 09:00:00,26462267646.0,0,1,10.60526315789476
2018-01-09 09:30:00,26724016283.0,0,1,10.892105263157916
2018-01-09 10:00:00,26849769302.0,0,1,11.178947368421076
2018-01-09 10:30:00,26902738997.0,0,1,11.465789473684234
2018-01-09 11:00:00,26920888349.0,0,1,11.752631578947392
2018-01-09 11:30:00,26719316951.0,0,1,12.039473684210545
2018-01-09 12:00:00,25466408797.0,0,1,12.326315789473707
2018-01-09 12:30:00,24747197835.0,0,1,12.410620300751905
2018-01-09 13:00:00,24740687466.0,0,1,12.4949248120301
2018-01-09 13:30:00,25314331053.0,0,1,12.579229323308294
2018-01-09 14:00:00,25597715473.0,0,1,12.663533834586492
2018-01-09 14:30:00,25538297482.0,0,1,12.747838345864688
2018-01-09 15:00:00,25358300951.0,0,1,12.832142857142884
2018-01-09 15:30:00,25183495356.0,0,1,12.694940476190501
2018-01-09 16:00:00,24776039380.0,0,1,12.557738095238124
2018-01-09 16:30:00,24344106346.0,0,1,12.42053571428574
2018-01-09 17:00:00,23706390094.0,0,1,12.283333333333356
2018-01-09 17:30:00,23229024739.0,0,1,12.146130952380974
2018-01-09 18:00:00,22435543270.0,0,1,12.008928571428594
2018-01-09 18:30:00,21927904127.0,0,1,11.878493107769446
2018-01-09 19:00:00,21201944244.0,0,1,11.7480576441103
2018-01-09 19:30:00,20328229040.0,0,1,11.61762218045115
2018-01-09 20:00:00,19439692842.0,0,1,11.487186716792007
2018-01-09 20:30:00,18706786297.0,0,1,11.356751253132856
2018-01-09 21:00:00,17873032648.0,0,1,11.226315789473707
2018-01-09 21:30:00,17526762604.0,0,1,11.197217180883264
2018-01-09 22:00:00,17754174724.0,0,1,11.168118572292824
2018-01-09 22:30:00,17585464623.0,0,1,11.139019963702383
2018-01-09 23:00:00,17350783002.0,0,1,11.109921355111942
2018-01-09 23:30:00,17217699326.0,0,1,11.080822746521502
2018-01-10 00:00:00,17010337790.0,0,1,11.05172413793106
2018-01-10 00:30:00,16910917530.0,0,1,10.990517241379335
